title,authors,link,abstract,date,tags
AirSim Drone Racing Lab,"['Ratnesh Madaan', 'Nicholas Gyde', 'Sai Vemprala', 'Matthew Brown', 'Keiko Nagami', 'Tim Taubner', 'Eric Cristofalo', 'Davide Scaramuzza', 'Mac Schwager', 'Ashish Kapoor']",https://arxiv.org/pdf/2003.05654,"Autonomous drone racing is a challenging research problem at the intersection of computer vision, planning, state estimation, and control. We introduce AirSim Drone Racing Lab, a simulation framework for enabling fast prototyping of algorithms for autonomy and enabling machine learning research in this domain, with the goal of reducing the time, money, and risks associated with field robotics. Our…",2020-03-12,"['cs.RO', 'cs.CV']"
Machine Learning on Volatile Instances,"['Xiaoxi Zhang', 'Jianyu Wang', 'Gauri Joshi', 'Carlee Joe-Wong']",https://arxiv.org/pdf/2003.05649,"Due to the massive size of the neural network models and training datasets used in machine learning today, it is imperative to distribute stochastic gradient descent (SGD) by splitting up tasks such as gradient evaluation across multiple worker nodes. However, running distributed SGD can be prohibitively expensive because it may require specialized computing resources such as GPUs for extended per…",2020-03-12,"['cs.LG', 'cs.DC', 'stat.ML']"
Fisher Deep Domain Adaptation,"['Yinghua Zhang', 'Yu Zhang', 'Ying Wei', 'Kun Bai', 'Yangqiu Song', 'Qiang Yang']",https://arxiv.org/pdf/2003.05636,"Deep domain adaptation models learn a neural network in an unlabeled target domain by leveraging the knowledge from a labeled source domain. This can be achieved by learning a domain-invariant feature space. Though the learned representations are separable in the source domain, they usually have a large variance and samples with different class labels tend to overlap in the target domain, which yi…",2020-03-12,"['cs.LG', 'stat.ML']"
Discrete Richman-bidding Scoring Games,"['Urban Larsson', 'Neel Patel', 'Ravi Kant Rai']",https://arxiv.org/pdf/2003.05635,"We study zero-sum (combinatorial) games, within the framework of so-called Richman auctions (Lazarus et al. 1996) namely, we modify the alternating play scoring ruleset Cumulative Subtraction (CS) (Cohensius et al. 2019), to a discrete bidding scheme (similar to Develin and Payne 2010). Players bid to move and the player with the highest bid wins the move, and hands over the winning bidding amount…",2020-03-12,"['cs.GT', 'math.CO']"
Deciding the Consistency of Non-Linear Real Arithmetic Constraints with a Conflict Driven Search Using Cylindrical Algebraic Coverings,"['Erika {Á}brahám', 'James H. Davenport', 'Matthew England', 'Gereon Kremer']",https://arxiv.org/pdf/2003.05633,"We present a new algorithm for determining the satisfiability of conjunctions of non-linear polynomial constraints over the reals, which can be used as a theory solver for satisfiability modulo theory (SMT) solving for non-linear real arithmetic. The algorithm is a variant of Cylindrical Algebraic Decomposition (CAD) adapted for satisfiability, where solution candidates (sample points) are constru…",2020-03-12,"['cs.SC', 'cs.LO']"
A Multi-task Learning Framework for Grasping-Position Detection and Few-Shot Classification,"['Yasuto Yokota', 'Kanata Suzuki', 'Yuzi Kanazawa', 'Tomoyoshi Takebayashi']",https://arxiv.org/pdf/2003.05624,"It is a big problem that a model of deep learning for a picking robot needs many labeled images. Operating costs of retraining a model becomes very expensive because the object shape of a product or a part often is changed in a factory. It is important to reduce the amount of labeled images required to train a model for a picking robot. In this study, we propose a multi-task learning framework for…",2020-03-12,['cs.RO']
Off-policy Policy Evaluation For Sequential Decisions Under Unobserved Confounding,"['Hongseok Namkoong', 'Ramtin Keramati', 'Steve Yadlowsky', 'Emma Brunskill']",https://arxiv.org/pdf/2003.05623,"When observed decisions depend only on observed features, off-policy policy evaluation (OPE) methods for sequential decision making problems can estimate the performance of evaluation policies before deploying them. This assumption is frequently violated due to unobserved confounders, unrecorded variables that impact both the decisions and their outcomes. We assess robustness of OPE methods under…",2020-03-12,"['stat.ML', 'cs.LG']"
Distributed Hierarchical GPU Parameter Server for Massive Scale Deep Learning Ads Systems,"['Weijie Zhao', 'Deping Xie', 'Ronglai Jia', 'Yulei Qian', 'Ruiquan Ding', 'Mingming Sun', 'Ping Li']",https://arxiv.org/pdf/2003.05622,"Neural networks of ads systems usually take input from multiple resources, e.g., query-ad relevance, ad features and user portraits. These inputs are encoded into one-hot or multi-hot binary features, with typically only a tiny fraction of nonzero feature values per example. Deep learning models in online advertising industries can have terabyte-scale parameters that do not fit in the GPU memory n…",2020-03-12,"['cs.DC', 'cs.LG', 'stat.ML']"
CC2Vec: Distributed Representations of Code Changes,"['Thong Hoang', 'Hong Jin Kang', 'Julia Lawall', 'David Lo']",https://arxiv.org/pdf/2003.05620,"Existing work on software patches often use features specific to a single task. These works often rely on manually identified features, and human effort is required to identify these features for each task. In this work, we propose CC2Vec, a neural network model that learns a representation of code changes guided by their accompanying log messages, which represent the semantic intent of the code c…",2020-03-12,['cs.SE']
Code Clone Matching: A Practical and Effective Approach to Find Code Snippets,"['Katsuro Inoue', 'Yuya Miyamoto', 'Daniel M. German', 'Takashi Ishio']",https://arxiv.org/pdf/2003.05615,"Finding the same or similar code snippets in source code is one of fundamental activities in software maintenance. Text-based pattern matching tools such as grep is frequently used for such purpose, but making proper queries for the expected result is not easy. Code clone detectors could be used but their features and result are generally excessive. In this paper, we propose Code Clone matching (C…",2020-03-12,['cs.SE']
Beyond the Camera: Neural Networks in World Coordinates,"['Gunnar A. Sigurdsson', 'Abhinav Gupta', 'Cordelia Schmid', 'Karteek Alahari']",https://arxiv.org/pdf/2003.05614,"Eye movement and strategic placement of the visual field onto the retina, gives animals increased resolution of the scene and suppresses distracting information. This fundamental system has been missing from video understanding with deep networks, typically limited to 224 by 224 pixel content locked to the camera frame. We propose a simple idea, WorldFeatures, where each feature at every layer has…",2020-03-12,['cs.CV']
A survey on test practitioners' awareness of test smells,"['Nildo Silva Junior', 'Larissa Rocha', 'Luana Almeida Martins', 'Ivan Machado']",https://arxiv.org/pdf/2003.05613,"Developing test code may be a time-consuming task that usually requires much effort and cost, especially when it is done manually. Besides, during this process, developers and testers are likely to adopt bad design choices, which may lead to the introduction of the so-called test smells in test code. Test smells are bad solutions to either implement or design test code. As the test code with test…",2020-03-12,['cs.SE']
Privacy Preserving Point-of-interest Recommendation Using Decentralized Matrix Factorization,"['Chaochao Chen', 'Ziqi Liu', 'Peilin Zhao', 'Jun Zhou', 'Xiaolong Li']",https://arxiv.org/pdf/2003.05610,"Points of interest (POI) recommendation has been drawn much attention recently due to the increasing popularity of location-based networks, e.g., Foursquare and Yelp. Among the existing approaches to POI recommendation, Matrix Factorization (MF) based techniques have proven to be effective. However, existing MF approaches suffer from two major problems: (1) Expensive computations and storages due…",2020-03-12,"['cs.LG', 'cs.AI', 'stat.ML']"
Orientations without forbidden patterns on three vertices,"['Santiago Guzmán-Pro', 'César Hernández-Cruz']",https://arxiv.org/pdf/2003.05606,"Given a set of oriented graphs FF, a graph GG is an FF-graph if it admits an FF-free orientation. Building on previous work by Bang-Jensen and Urrutia, we propose a master algorithm that determines if a graph admits an FF-free orientation when FF is a subset of the orientations of P_3P_3 and the transitive triangle.
  We extend previous results of Skrien by studying the class of FF-graphs, w…",2020-03-11,"['math.CO', 'cs.DM']"
PyODDS: An End-to-end Outlier Detection System with Automated Machine Learning,"['Yuening Li', 'Daochen Zha', 'Praveen Kumar Venugopal', 'Na Zou', 'Xia Hu']",https://arxiv.org/pdf/2003.05602,"Outlier detection is an important task for various data mining applications. Current outlier detection techniques are often manually designed for specific domains, requiring large human efforts of database setup, algorithm selection, and hyper-parameter tuning. To fill this gap, we present PyODDS, an automated end-to-end Python system for Outlier Detection with Database Support, which automaticall…",2020-03-11,"['cs.LG', 'cs.AI', 'stat.ML']"
"Analysis of ResearchGate, A Community Detection Approach","['Mohammad Heydari', 'Babak Teimourpour']",https://arxiv.org/pdf/2003.05591,"We are living in the data age. Communications over scientific networks creates new opportunities for researchers who aim to discover the hidden pattern in these huge repositories. This study utilizes network science to create collaboration network of Iranian Scientific Institutions. A modularity-based approach applied to find network communities. To reach a big picture of science production flow,…",2020-03-18,"['cs.SI', 'cs.IR']"
ZSTAD: Zero-Shot Temporal Activity Detection,"['Lingling Zhang', 'Xiaojun Chang', 'Jun Liu', 'Minnan Luo', 'Sen Wang', 'Zongyuan Ge', 'Alexander Hauptmann']",https://arxiv.org/pdf/2003.05583,"An integral part of video analysis and surveillance is temporal activity detection, which means to simultaneously recognize and localize activities in long untrimmed videos. Currently, the most effective methods of temporal activity detection are based on deep learning, and they typically perform very well with large scale annotated videos for training. However, these methods are limited in real a…",2020-03-11,['cs.CV']
Persistence of the Conley Index in Combinatorial Dynamical Systems,"['Tamal K. Dey', 'Marian Mrozek', 'Ryan Slechta']",https://arxiv.org/pdf/2003.05579,"A combinatorial framework for dynamical systems provides an avenue for connecting classical dynamics with data-oriented, algorithmic methods. Combinatorial vector fields introduced by Forman and their recent generalization to multivector fields have provided a starting point for building such a connection. In this work, we strengthen this relationship by placing the Conley index in the persistent…",2020-03-11,"['math.AT', 'cs.CG', 'math.DS']"
Topology Dependent Bounds For FAQs,"['Michael Langberg', 'Shi Li', 'Sai Vikneshwar Mani Jayaraman', 'Atri Rudra']",https://arxiv.org/pdf/2003.05575,"In this paper, we prove topology dependent bounds on the number of rounds needed to compute Functional Aggregate Queries (FAQs) studied by Abo Khamis et al. [PODS 2016] in a synchronous distributed network under the model considered by Chattopadhyay et al. [FOCS 2014, SODA 2017]. Unlike the recent work on computing database queries in the Massively Parallel Computation model, in the model of Chatt…",2020-03-11,"['cs.DC', 'cs.CC', 'cs.DB']"
Learning word-referent mappings and concepts from raw inputs,"['Wai Keen Vong', 'Brenden M. Lake']",https://arxiv.org/pdf/2003.05573,"How do children learn correspondences between the language and the world from noisy, ambiguous, naturalistic input? One hypothesis is via cross-situational learning: tracking words and their possible referents across multiple situations allows learners to disambiguate correct word-referent mappings (Yu & Smith, 2007). However, previous models of cross-situational word learning operate on highly si…",2020-03-11,"['cs.CL', 'cs.LG']"
Extended Batch Normalization,"['Chunjie Luo', 'Jianfeng Zhan', 'Lei Wang', 'Wanling Gao']",https://arxiv.org/pdf/2003.05569,"Batch normalization (BN) has become a standard technique for training the modern deep networks. However, its effectiveness diminishes when the batch size becomes smaller, since the batch statistics estimation becomes inaccurate. That hinders batch normalization's usage for 1) training larger model which requires small batches constrained by memory consumption, 2) training on mobile or embedded dev…",2020-03-11,['cs.CV']
"Securing Autonomous Service Robots through Fuzzing, Detection, and Mitigation","['Chundong Wang', 'Yee Ching Tok', 'Rohini Poolat', 'Sudipta Chattopadhyay', 'Mohan Rajesh Elara']",https://arxiv.org/pdf/2003.05564,"Autonomous service robots share social spaces with humans, usually working together for domestic or professional tasks. Cyber security breaches in such robots undermine the trust between humans and robots. In this paper, we investigate how to apprehend and inflict security threats at the design and implementation stage of a movable autonomous service robot. To this end, we leverage the idea of dir…",2020-03-11,"['cs.CR', 'cs.RO']"
SeqXY2SeqZ: Structure Learning for 3D Shapes by Sequentially Predicting 1D Occupancy Segments From 2D Coordinates,"['Zhizhong Han', 'Guanhui Qiao', 'Yu-Shen Liu', 'Matthias Zwicker']",https://arxiv.org/pdf/2003.05559,"Structure learning for 3D shapes is vital for 3D computer vision. State-of-the-art methods show promising results by representing shapes using implicit functions in 3D that are learned using discriminative neural networks. However, learning implicit functions requires dense and irregular sampling in 3D space, which also makes the sampling methods affect the accuracy of shape reconstruction during…",2020-03-16,['cs.CV']
General linear-time inference for Gaussian Processes on one dimension,"['Jackson Loper', 'David Blei', 'John P. Cunningham', 'Liam Paninski']",https://arxiv.org/pdf/2003.05554,"Gaussian Processes (GPs) provide a powerful probabilistic framework for interpolation, forecasting, and smoothing, but have been hampered by computational scaling issues. Here we prove that for data sampled on one dimension (e.g., a time series sampled at arbitrarily-spaced intervals), approximate GP inference at any desired level of accuracy requires computational effort that scales linearly with…",2020-03-11,"['stat.ML', 'cs.LG']"
Memory-efficient Learning for Large-scale Computational Imaging,"['Michael Kellman', 'Kevin Zhang', 'Jon Tamir', 'Emrah Bostan', 'Michael Lustig', 'Laura Waller']",https://arxiv.org/pdf/2003.05551,"Critical aspects of computational imaging systems, such as experimental design and image priors, can be optimized through deep networks formed by the unrolled iterations of classical model-based reconstructions (termed physics-based networks). However, for real-world large-scale inverse problems, computing gradients via backpropagation is infeasible due to memory limitations of graphics processing…",2020-03-11,"['cs.CV', 'cs.LG', 'eess.IV', 'eess.SP', 'stat.ML']"
The Application of Market-based Multi-Robot Task Allocation to Ambulance Dispatch,"['Eric Schneider', 'Marcus Poulton', 'Archie Drake', 'Leanne Smith', 'George Roussos', 'Simon Parsons', 'Elizabeth I Sklar']",https://arxiv.org/pdf/2003.05550,"Multi-Robot Task Allocation (MRTA) is the problem of distributing a set of tasks to a team of robots with the objective of optimising some criteria, such as minimising the amount of time or energy spent to complete all the tasks or maximising the efficiency of the team's joint activity. The exploration of MRTA methods is typically restricted to laboratory and field experimentation. There are few e…",2020-03-11,"['cs.MA', 'cs.RO']"
Asymptotic Expansions of Smooth Rényi Entropies and Their Applications,"['Yuta Sakai', 'Vincent Y. F. Tan']",https://arxiv.org/pdf/2003.05545,"This study considers the unconditional smooth Rényi entropy, the smooth conditional Rényi entropy proposed by Kuzuoka [\emph{IEEE Trans.\ Inf.\ Theory}, vol.~66, no.~3, pp.~1674--1690, 2020], and a new quantity which we term the conditional smooth Rényi entropy. In particular, we examine asymptotic expansions of these entropies when the underlying source with its side-information is stationary and…",2020-03-11,['cs.IT']
PALS: Plesiochronous and Locally Synchronous Systems,"['Johannes Bund', 'Matthias Függer', 'Christoph Lenzen', 'Moti Medina', 'Will Rosenbaum']",https://arxiv.org/pdf/2003.05542,"Consider an arbitrary network of communicating modules on a chip, each requiring a local signal telling it when to execute a computational step. There are three common solutions to generating such a local clock signal: (i) by deriving it from a single, central clock source, (ii) by local, free-running oscillators, or (iii) by handshaking between neighboring modules. Conceptually, each of these sol…",2020-03-11,['cs.DC']
VSGNet: Spatial Attention Network for Detecting Human Object Interactions Using Graph Convolutions,"['Oytun Ulutan', 'A S M Iftekhar', 'B. S. Manjunath']",https://arxiv.org/pdf/2003.05541,"Comprehensive visual understanding requires detection frameworks that can effectively learn and utilize object interactions while analyzing objects individually. This is the main objective in Human-Object Interaction (HOI) detection task. In particular, relative spatial reasoning and structural connections between objects are essential cues for analyzing interactions, which is addressed by the pro…",2020-03-11,['cs.CV']
Softmax Splatting for Video Frame Interpolation,"['Simon Niklaus', 'Feng Liu']",https://arxiv.org/pdf/2003.05534,"Differentiable image sampling in the form of backward warping has seen broad adoption in tasks like depth estimation and optical flow prediction. In contrast, how to perform forward warping has seen less attention, partly due to additional challenges such as resolving the conflict of mapping multiple pixels to the same target location in a differentiable way. We propose softmax splatting to addres…",2020-03-11,['cs.CV']
Positive Work Practices. Opportunities and Challenges in Designing Meaningful Work-related Technology,"['Matthias Laschke', 'Alarith Uhde', 'Marc Hassenzahl']",https://arxiv.org/pdf/2003.05533,"Work is a rich source of meaning. However, beyond organizational changes, most approaches in the research field of Meaningful Work neglected the power of work-related technology to increase meaning. Using two cases as examples, this paper proposes a wellbeing-driven approach to the design of work-related technology. Despite the positive results of our cases, we argue that the use of technology as…",2020-03-11,"['cs.CY', 'cs.HC']"
Understanding and Designing Automation with Peoples' Wellbeing in Mind,"['Holger Klapperich', 'Alarith Uhde', 'Marc Hassenzahl']",https://arxiv.org/pdf/2003.05530,"Nowadays, automation not only dominates industry but becomes more and more a part of our private, everyday lives. Following the notion of increased convenience and more time for the ""important things in life"", automation relieves us from many daily household chores - robots vacuum floors and automated coffeemakers produce supposedly barista-quality coffee on the press of a button. In many cases th…",2020-03-11,"['cs.CY', 'cs.HC']"
Semantic Holism and Word Representations in Artificial Neural Networks,['Tomáš Musil'],https://arxiv.org/pdf/2003.05522,Artificial neural networks are a state-of-the-art solution for many problems in natural language processing. What can we learn about language and meaning from the way artificial neural networks represent it? Word representations obtained from the Skip-gram variant of the word2vec model exhibit interesting semantic properties. This is usually explained by referring to the general distributional hyp…,2020-03-11,['cs.CL']
Predicting the vulnerability of spacecraft components: modelling debris impact effects through vulnerable-zones,"['Mirko Trisolini', 'Hugh G. Lewis', 'Camilla Colombo']",https://arxiv.org/pdf/2003.05521,"The space environment around the Earth is populated by more than 130 million objects of 1 mm in size and larger, and future predictions shows that this amount is destined to increase, even if mitigation measures are implemented at a far better rate than today. These objects can hit and damage a spacecraft or its components. It is thus necessary to assess the risk level for a satellite during its m…",2020-03-10,"['astro-ph.IM', 'cs.CE', 'physics.space-ph']"
Deriving peridynamic influence functions for one-dimensional elastic materials with periodic microstructure,"['Xiao Xu', 'John T. Foster']",https://arxiv.org/pdf/2003.05520,"The influence function in peridynamic material models has a large effect on the dynamic behavior of elastic waves and in turn can greatly effect dynamic simulations of fracture propagation and material failure. Typically, the influence functions that are used in peridynamic models are selected for their numerical properties without regard to physical considerations. In this work, we present a meth…",2020-03-04,['cs.CE']
Improved VIV response prediction using adaptive parameters and data clustering,"['Jie Wu', 'Decao Yin', 'Halvor Lie', 'Signe Riemer-Sørensen', 'Svein Sævik', 'Michael Triantafyllou']",https://arxiv.org/pdf/2003.05519,"Slender marine structures such as deep-water riser systems are continuously exposed to currents leading to vortex-induced vibrations (VIV) of the structure. This may result in amplified drag loads and fast accumulation of fatigue damage. Consequently, accurate prediction of VIV responses is of great importance for the safe design and operation of marine risers. Model tests with elastic pipes have…",2020-03-10,['cs.CE']
Confidence Guided Stereo 3D Object Detection with Split Depth Estimation,"['Chengyao Li', 'Jason Ku', 'Steven L. Waslander']",https://arxiv.org/pdf/2003.05505,"Accurate and reliable 3D object detection is vital to safe autonomous driving. Despite recent developments, the performance gap between stereo-based methods and LiDAR-based methods is still considerable. Accurate depth estimation is crucial to the performance of stereo-based 3D object detection methods, particularly for those pixels associated with objects in the foreground. Moreover, stereo-based…",2020-03-11,['cs.CV']
Bypassing memory safety mechanisms through speculative control flow hijacks,"['Andrea Mambretti', 'Alexandra Sandulescu', 'Alessandro Sorniotti', 'William Robertson', 'Engin Kirda', 'Anil Kurmus']",https://arxiv.org/pdf/2003.05503,"The prevalence of memory corruption bugs in the past decades resulted in numerous defenses, such as stack canaries, control flow integrity (CFI), and memory safe languages. These defenses can prevent entire classes of vulnerabilities, and help increase the security posture of a program. In this paper, we show that memory corruption defenses can be bypassed using speculative execution attacks. We s…",2020-03-13,['cs.CR']
Rényi entropy and pattern matching for run-length encoded sequences,['Jerome Rousseau'],https://arxiv.org/pdf/2003.05500,"In this note, we studied the asymptotic behaviour of the length of the longest common substring for run-length encoded sequences. When the original sequences are generated by an αα-mixing process with exponential decay (or ψψ-mixing with polynomial decay), we proved that this length grows logarithmically with a coefficient depending on the Rényi entropy of the pushforward measure. For Bernoulli…",2020-03-11,"['math.PR', 'cs.IT', 'math.DS']"
SWIFT: Scalable Ultra-Wideband Sub-Nanosecond Wavelength Switching for Data Centre Networks,"['Thomas Gerard', 'Christopher Parsonson', 'Zacharaya Shabka', 'Polina Bayvel', 'Domaniç Lavery', 'Georgios Zervas']",https://arxiv.org/pdf/2003.05489,"We propose a time-multiplexed DS-DBR/SOA-gated system to deliver low-power fast tuning across S-/C-/L-bands. Sub-ns switching is demonstrated, supporting 122\times\times50 GHz channels over 6.05 THz using AI techniques.",2020-03-11,"['eess.SP', 'cs.NI']"
Stochastic Coordinate Minimization with Progressive Precision for Stochastic Convex Optimization,"['Sudeep Salgia', 'Qing Zhao', 'Sattar Vakili']",https://arxiv.org/pdf/2003.05482,"A framework based on iterative coordinate minimization (CM) is developed for stochastic convex optimization. Given that exact coordinate minimization is impossible due to the unknown stochastic nature of the objective function, the crux of the proposed optimization algorithm is an optimal control of the minimization precision in each iteration. We establish the optimal precision control and the re…",2020-03-11,"['stat.ML', 'cs.LG', 'math.OC']"
Investigating Entity Knowledge in BERT with Simple Neural End-To-End Entity Linking,['Samuel Broscheit'],https://arxiv.org/pdf/2003.05473,"A typical architecture for end-to-end entity linking systems consists of three steps: mention detection, candidate generation and entity disambiguation. In this study we investigate the following questions: (a) Can all those steps be learned jointly with a model for contextualized text-representations, i.e. BERT (Devlin et al., 2019)? (b) How much entity knowledge is already contained in pretraine…",2020-03-11,"['cs.CL', 'cs.LG']"
Utilization Difference Based Partitioned Scheduling of Mixed-Criticality Systems,"['Saravanan Ramanathan', 'Arvind Easwaran']",https://arxiv.org/pdf/2003.05445,"Mixed-Criticality (MC) systems consolidate multiple functionalities with different criticalities onto a single hardware platform. Such systems improve the overall resource utilization while guaranteeing resources to critical tasks. In this paper, we focus on the problem of partitioned multiprocessor MC scheduling, in particular the problem of designing efficient partitioning strategies. We develop…",2020-03-11,['cs.OS']
Demand-based Scheduling of Mixed-Criticality Sporadic Tasks on One Processor,['Arvind Easwaran'],https://arxiv.org/pdf/2003.05444,"Strategies that artificially tighten high-criticality task deadlines in low-criticality behaviors have been successfully employed for scheduling mixed-criticality systems. Although efficient scheduling algorithms have been developed for implicit deadline task systems, the same is not true for more general sporadic tasks. In this paper we develop a new demand-based schedulability test for such gene…",2020-03-11,['cs.OS']
A Precisely Xtreme-Multi Channel Hybrid Approach For Roman Urdu Sentiment Analysis,"['Faiza Memood', 'Muhammad Usman Ghani', 'Muhammad Ali Ibrahim', 'Rehab Shehzadi', 'Muhammad Nabeel Asim']",https://arxiv.org/pdf/2003.05443,"In order to accelerate the performance of various Natural Language Processing tasks for Roman Urdu, this paper for the very first time provides 3 neural word embeddings prepared using most widely used approaches namely Word2vec, FastText, and Glove. The integrity of generated neural word embeddings is evaluated using intrinsic and extrinsic evaluation approaches. Considering the lack of publicly a…",2020-03-11,['cs.CL']
Combining Task-level and System-level Scheduling Modes for Mixed Criticality Systems,"['Jalil Boudjadar', 'Saravanan Ramanathan', 'Arvind Easwaran', 'Ulrik Nyman']",https://arxiv.org/pdf/2003.05442,Different scheduling algorithms for mixed criticality systems have been recently proposed. The common denominator of these algorithms is to discard low critical tasks whenever high critical tasks are in lack of computation resources. This is achieved upon a switch of the scheduling mode from Normal to Critical. We distinguish two main categories of the algorithms: system-level mode switch and task…,2020-03-10,['cs.OS']
Can Society Function Without Ethical Agents? An Informational Perspective,['Bruno Strulovici'],https://arxiv.org/pdf/2003.05441,"Many facts are learned through the intermediation of individuals with special access to information, such as law enforcement officers, officials with a security clearance, or experts with specific knowledge. This paper considers whether societies can learn about such facts when information is cheap to manipulate, produced sequentially, and these individuals are devoid of ethical motive. The answer…",2020-03-10,"['cs.GT', 'econ.TH']"
Rethinking Image Mixture for Unsupervised Visual Representation Learning,"['Zhiqiang Shen', 'Zechun Liu', 'Zhuang Liu', 'Marios Savvides', 'Trevor Darrell']",https://arxiv.org/pdf/2003.05438,"In supervised learning, smoothing label/prediction distribution in neural network training has been proven useful in preventing the model from being over-confident, and is crucial for learning more robust visual representations. This observation motivates us to explore the way to make predictions flattened in unsupervised learning. Considering that human annotated labels are not adopted in unsuper…",2020-03-11,"['cs.CV', 'cs.LG', 'eess.IV']"
Learning Predictive Representations for Deformable Objects Using Contrastive Estimation,"['Wilson Yan', 'Ashwin Vangipuram', 'Pieter Abbeel', 'Lerrel Pinto']",https://arxiv.org/pdf/2003.05436,"Using visual model-based learning for deformable object manipulation is challenging due to difficulties in learning plannable visual representations along with complex dynamic models. In this work, we propose a new learning framework that jointly optimizes both the visual representation model and the dynamics model using contrastive estimation. Using simulation data collected by randomly perturbin…",2020-03-11,"['cs.LG', 'cs.CV', 'cs.RO', 'stat.ML']"
Research Directions for Developing and Operating Artificial Intelligence Models in Trustworthy Autonomous Systems,"['Silverio Martínez-Fernández', 'Xavier Franch', 'Andreas Jedlitschka', 'Marc Oriol', 'Adam Trendowicz']",https://arxiv.org/pdf/2003.05434,"Context: Autonomous Systems (ASs) are becoming increasingly pervasive in today's society. One reason lies in the emergence of sophisticated Artificial Intelligence (AI) solutions that boost the ability of ASs to self-adapt in increasingly complex and dynamic environments. Companies dealing with AI models in ASs face several problems, such as users' lack of trust in adverse or unknown conditions, a…",2020-03-11,"['cs.SE', 'cs.AI']"
Building and Interpreting Deep Similarity Models,"['Oliver Eberle', 'Jochen Büttner', 'Florian Kräutli', 'Klaus-Robert Müller', 'Matteo Valleriani', 'Grégoire Montavon']",https://arxiv.org/pdf/2003.05431,"Many learning algorithms such as kernel machines, nearest neighbors, clustering, or anomaly detection, are based on the concept of 'distance' or 'similarity'. Before similarities are used for training an actual machine learning model, we would like to verify that they are bound to meaningful patterns in the data. In this paper, we propose to make similarities interpretable by augmenting them with…",2020-03-11,"['cs.LG', 'stat.ML']"
Adaptive Neural Trajectory Tracking Control for Flexible-Joint Robots with Online Learning,"['Shuyang Chen', 'John Wen']",https://arxiv.org/pdf/2003.05426,"Collaborative robots and space manipulators contain significant joint flexibility. It complicates the control design, compromises the control bandwidth, and limits the tracking accuracy. The imprecise knowledge of the flexible joint dynamics compounds the challenge. In this paper, we present a new control architecture for controlling flexible-joint robots. Our approach uses a multi-layer neural ne…",2020-03-11,['cs.RO']
Gauge Equivariant Mesh CNNs: Anisotropic convolutions on geometric graphs,"['Pim de Haan', 'Maurice Weiler', 'Taco Cohen', 'Max Welling']",https://arxiv.org/pdf/2003.05425,A common approach to define convolutions on meshes is to interpret them as a graph and apply graph convolutional networks (GCNs). Such GCNs utilize isotropic kernels and are therefore insensitive to the relative orientation of vertices and thus to the geometry of the mesh as a whole. We propose Gauge Equivariant Mesh CNNs which generalize GCNs to apply anisotropic gauge equivariant kernels. Since…,2020-03-11,"['cs.LG', 'cs.CV', 'stat.ML']"
Bi-Directional Attention for Joint Instance and Semantic Segmentation in Point Clouds,"['Guangnan Wu', 'Zhiyi Pan', 'Peng Jiang', 'Changhe Tu']",https://arxiv.org/pdf/2003.05420,"Instance segmentation in point clouds is one of the most fine-grained ways to understand the 3D scene. Due to its close relationship to semantic segmentation, many works approach these two tasks simultaneously and leverage the benefits of multi-task learning. However, most of them only considered simple strategies such as element-wise feature fusion, which may not lead to mutual promotion. In this…",2020-03-11,['cs.CV']
How Powerful Are Randomly Initialized Pointcloud Set Functions?,"['Aditya Sanghi', 'Pradeep Kumar Jayaraman']",https://arxiv.org/pdf/2003.05410,"We study random embeddings produced by untrained neural set functions, and show that they are powerful representations which well capture the input features for downstream tasks such as classification, and are often linearly separable. We obtain surprising results that show that random set functions can often obtain close to or even better accuracy than fully trained models. We investigate factors…",2020-03-11,"['cs.CV', 'cs.LG']"
Early Response Assessment in Lung Cancer Patients using Spatio-temporal CBCT Images,"['Bijju Kranthi Veduruparthi', 'Jayanta Mukherjee', 'Partha Pratim Das', 'Mandira Saha', 'Sanjoy Chatterjee', 'Raj Kumar Shrimali', 'Soumendranath Ray', 'Sriram Prasath']",https://arxiv.org/pdf/2003.05408,"We report a model to predict patient's radiological response to curative radiation therapy (RT) for non-small-cell lung cancer (NSCLC).
  Cone-Beam Computed Tomography images acquired weekly during the six-week course of RT were contoured with the Gross Tumor Volume (GTV) by senior radiation oncologists for 53 patients (7 images per patient).
  Deformable registration of the images yielded six def…",2020-03-07,"['physics.med-ph', 'cs.CV', 'eess.IV', 'stat.AP']"
FuDGE: Functional Differential Graph Estimation with fully and discretely observed curves,"['Boxin Zhao', 'Y. Samuel Wang', 'Mladen Kolar']",https://arxiv.org/pdf/2003.05402,"We consider the problem of estimating the difference between two functional undirected graphical models with shared structures. In many applications, data are naturally regarded as high-dimensional random function vectors rather than multivariate scalars. For example, electroencephalography (EEG) data are more appropriately treated as functions of time. In these problems, not only can the number o…",2020-03-11,"['stat.ML', 'cs.LG']"
"Beyond the Guruswami-Sudan (and Parvaresh-Vardy) Radii: Folded Reed-Solomon, Multiplicity and Derivative Codes",['Neophytos Charalambides'],https://arxiv.org/pdf/2003.05400,"The classical family of Reed-Solomon codes consist of evaluations of polynomials over the finite field \mathbb{F}_q\mathbb{F}_q of degree less than kk, at nn distinct field elements. These are arguably the most widely used and studied codes, as they have both erasure and error-correction capabilities, among many others nice properties. In this survey we study closely related codes, folded Reed-Solomon cod…",2020-03-11,"['cs.IT', 'cs.DM']"
