title,authors,link,abstract,date,tags
FederBoost: Private Federated Learning for GBDT,"['Zhihua Tian', 'Rui Zhang', 'Xiaoyang Hou', 'Jian Liu', 'Kui Ren']",https://arxiv.org/pdf/2011.02796,"An emerging trend in machine learning and artificial intelligence is federated learning (FL), which allows multiple participants to contribute various training data to train a better model. It promises to keep the training data local for each participant, leading to low communication complexity and high privacy. However, there are still two problems in FL remain unsolved: (1) unable to handle vert…",2020-11-05,['cs.CR']
Learning to Approximate Functions Using Nb-doped SrTiO_3_3 Memristors,"['Thomas F. Tiotto', 'Anouk S. Goossens', 'Jelmer P. Borst', 'Tamalika Banerjee', 'Niels A. Taatgen']",https://arxiv.org/pdf/2011.02794,"Memristors have attracted interest as neuromorphic computation elements because they show promise in enabling efficient hardware implementations of artificial neurons and synapses. We performed measurements on interface-type memristors to validate their use in neuromorphic hardware. Specifically, we utilised Nb-doped SrTiO_3_3 memristors as synapses in a simulated neural network by arranging them…",2020-11-05,"['cs.ET', 'cond-mat.dis-nn', 'cond-mat.mtrl-sci']"
Capture Steps: Robust Walking for Humanoid Robots,"['Marcell Missura', 'Maren Bennewitz', 'Sven Behnke']",https://arxiv.org/pdf/2011.02793,"Stable bipedal walking is a key prerequisite for humanoid robots to reach their potential of being versatile helpers in our everyday environments. Bipedal walking is, however, a complex motion that requires the coordination of many degrees of freedom while it is also inherently unstable and sensitive to disturbances. The balance of a walking biped has to be constantly maintained. The most effectiv…",2020-11-05,['cs.RO']
GMM-based Symbol Error Rate Prediction for Multicarrier Systems with Impulsive Noise Suppression,"['Nikola Rozic', 'Paolo Banelli', 'Dinko Begusic', 'Josko Radic']",https://arxiv.org/pdf/2011.02792,"Theoretical analysis of orthogonal frequency division multiplexing (OFDM) systems equipped at the receiver by a non-linear impulsive noise suppressor is a challenging topic in communication systems. Indeed, although an exact closed-form expression for the output signal-to-noise ratio (SNR) of such OFDM systems is available for widely used impulsive noise models, theoretical analysis of the associa…",2020-11-05,"['cs.IT', 'eess.SY']"
A Multi-Stage Adaptive Sampling Scheme for Passivity Characterization of Large-Scale Macromodels,"['Marco De Stefano', 'Stefano Grivet-Talocia', 'Torben Wendt', 'Cheng Yang', 'Christian Schuster']",https://arxiv.org/pdf/2011.02789,"This paper proposes a hierarchical adaptive sampling scheme for passivity characterization of large-scale linear lumped macromodels. Here, large-scale is intended both in terms of dynamic order and especially number of input/output ports. Standard passivity characterization approaches based on spectral properties of associated Hamiltonian matrices are either inefficient or non-applicable for large…",2020-11-05,"['cs.CE', 'math.OC']"
NUAA-QMUL at SemEval-2020 Task 8: Utilizing BERT and DenseNet for Internet Meme Emotion Analysis,"['Xiaoyu Guo', 'Jing Ma', 'Arkaitz Zubiaga']",https://arxiv.org/pdf/2011.02788,"This paper describes our contribution to SemEval 2020 Task 8: Memotion Analysis. Our system learns multi-modal embeddings from text and images in order to classify Internet memes by sentiment. Our model learns text embeddings using BERT and extracts features from images with DenseNet, subsequently combining both features through concatenation. We also compare our results with those produced by Den…",2020-11-09,['cs.CL']
The State of AI Ethics Report (October 2020),"['Abhishek Gupta', 'Alexandrine Royer', 'Victoria Heath', 'Connor Wright', 'Camylle Lanteigne', 'Allison Cohen', 'Marianna Bergamaschi Ganapini', 'Muriam Fancy', 'Erick Galinkin', 'Ryan Khurana', 'Mo Akif', 'Renjie Butalid', 'Falaah Arif Khan', 'Masa Sweidan', 'Audrey Balogh']",https://arxiv.org/pdf/2011.02787,"The 2nd edition of the Montreal AI Ethics Institute's The State of AI Ethics captures the most relevant developments in the field of AI Ethics since July 2020. This report aims to help anyone, from machine learning experts to human rights activists and policymakers, quickly digest and understand the ever-changing developments in the field. Through research and article summaries, as well as expert…",2020-11-05,"['cs.CY', 'cs.AI']"
Deep Metric Learning with Spherical Embedding,"['Dingyi Zhang', 'Yingming Li', 'Zhongfei Zhang']",https://arxiv.org/pdf/2011.02785,"Deep metric learning has attracted much attention in recent years, due to seamlessly combining the distance metric learning and deep neural network. Many endeavors are devoted to design different pair-based angular loss functions, which decouple the magnitude and direction information for embedding vectors and ensure the training and testing measure consistency. However, these traditional angular…",2020-11-05,"['cs.CV', 'cs.LG']"
Domain Adaptation Using Class Similarity for Robust Speech Recognition,"['Han Zhu', 'Jiangjiang Zhao', 'Yuling Ren', 'Li Wang', 'Pengyuan Zhang']",https://arxiv.org/pdf/2011.02782,"When only limited target domain data is available, domain adaptation could be used to promote performance of deep neural network (DNN) acoustic model by leveraging well-trained source model and target domain data. However, suffering from domain mismatch and data sparsity, domain adaptation is very challenging. This paper proposes a novel adaptation method for DNN acoustic model using class similar…",2020-11-05,"['eess.AS', 'cs.CL', 'cs.SD']"
ROS-Mobile: An Android application for the Robot Operating System,"['Nils Rottmann', 'Nico Studt', 'Floris Ernst', 'Elmar Rueckert']",https://arxiv.org/pdf/2011.02781,"Controlling and monitoring complex autonomous and semi autonomous robotic systems is a challenging task. The Robot Operating System (ROS) was developed to act as a robotic middleware system running on Ubuntu Linux which allows, amongst others, hardware abstraction, message-passing between individual processes and package management. However, active support of ROS applications for mobile devices, s…",2020-11-05,['cs.RO']
Fast Object Detection with Latticed Multi-Scale Feature Fusion,"['Yue Shi', 'Bo Jiang', 'Zhengping Che', 'Jian Tang']",https://arxiv.org/pdf/2011.02780,"Scale variance is one of the crucial challenges in multi-scale object detection. Early approaches address this problem by exploiting the image and feature pyramid, which raises suboptimal results with computation burden and constrains from inherent network structures. Pioneering works also propose multi-scale (i.e., multi-level and multi-branch) feature fusions to remedy the issue and have achieve…",2020-11-05,"['cs.CV', 'cs.AI']"
Multi-Accent Adaptation based on Gate Mechanism,"['Han Zhu', 'Li Wang', 'Pengyuan Zhang', 'Yonghong Yan']",https://arxiv.org/pdf/2011.02774,"When only a limited amount of accented speech data is available, to promote multi-accent speech recognition performance, the conventional approach is accent-specific adaptation, which adapts the baseline model to multiple target accents independently. To simplify the adaptation procedure, we explore adapting the baseline model to multiple target accents simultaneously with multi-accent mixed data.…",2020-11-05,"['eess.AS', 'cs.CL', 'cs.SD']"
"The Gray Rhino of Pandemic Preparedness: Proactive digital, data, and organizational infrastructure to help humanity build resilience in the face of pandemics",['Abhishek Gupta'],https://arxiv.org/pdf/2011.02773,"COVID-19 has exposed glaring holes in our existing digital, data, and organizational practices. Researchers ensconced in epidemiological and human health work have repeatedly pointed out how urban encroachment, climate change, and other human-triggered activities and patterns are going to make zoonotic pandemics more frequent and commonplace. The Gray Rhino mindset provides a useful reframing (as…",2020-11-05,['cs.CY']
A Bregman Method for Structure Learning on Sparse Directed Acyclic Graphs,"['Manon Romain', ""Alexandre d'Aspremont""]",https://arxiv.org/pdf/2011.02764,"We develop a Bregman proximal gradient method for structure learning on linear structural causal models. While the problem is non-convex, has high curvature and is in fact NP-hard, Bregman gradient methods allow us to neutralize at least part of the impact of curvature by measuring smoothness against a highly nonlinear kernel. This allows the method to make longer steps and significantly improves…",2020-11-05,"['stat.ML', 'cs.LG']"
Robust Unsupervised Video Anomaly Detection by Multi-Path Frame Prediction,"['Xuanzhao Wang', 'Zhengping Che', 'Ke Yang', 'Bo Jiang', 'Jian Tang', 'Jieping Ye', 'Jingyu Wang', 'Qi Qi']",https://arxiv.org/pdf/2011.02763,"Video anomaly detection is commonly used in many applications such as security surveillance and is very challenging. A majority of recent video anomaly detection approaches utilize deep reconstruction models, but their performance is often suboptimal because of insufficient reconstruction error differences between normal and abnormal video frames in practice. Meanwhile, frame prediction-based anom…",2020-11-05,"['cs.CV', 'cs.LG']"
Instance Based Approximations to Profile Maximum Likelihood,"['Nima Anari', 'Moses Charikar', 'Kirankumar Shiragur', 'Aaron Sidford']",https://arxiv.org/pdf/2011.02761,"In this paper we provide a new efficient algorithm for approximately computing the profile maximum likelihood (PML) distribution, a prominent quantity in symmetric property estimation. We provide an algorithm which matches the previous best known efficient algorithms for computing approximate PML distributions and improves when the number of distinct observed frequencies in the given instance is s…",2020-11-05,"['cs.DS', 'cs.IT', 'cs.LG', 'stat.CO', 'stat.ML']"
Birkhoff's Decomposition Revisited: Sparse Scheduling for High-Speed Circuit Switches,"['Víctor Valls', 'George Iosifidis', 'Leandros Tassiulas']",https://arxiv.org/pdf/2011.02752,Data centers are increasingly using high-speed circuit switches to cope with the growing demand and reduce operational costs. One of the fundamental tasks of circuit switches is to compute a sparse collection of switching configurations to support a traffic demand matrix. Such a problem has been addressed in the literature with variations of the approach proposed by Birkhoff in 1946 to decompose a…,2020-11-05,"['math.OC', 'cs.NI']"
Goal-driven Long-Term Trajectory Prediction,"['Hung Tran', 'Vuong Le', 'Truyen Tran']",https://arxiv.org/pdf/2011.02751,"The prediction of humans' short-term trajectories has advanced significantly with the use of powerful sequential modeling and rich environment feature extraction. However, long-term prediction is still a major challenge for the current methods as the errors could accumulate along the way. Indeed, consistent and stable prediction far to the end of a trajectory inherently requires deeper analysis in…",2020-11-05,['cs.CV']
An Orthogonality Principle for Select-Maximum Estimation of Exponential Variables,"['Uri Erez', 'Jan Østergaard', 'Ram Zamir']",https://arxiv.org/pdf/2011.02750,"It was recently proposed to encode the one-sided exponential source X into K parallel channels, Y1, ..., YK , such that the error signals X - Yi, i = 1,...,K, are one-sided exponential and mutually independent given X [1], [2]. Moreover, it was shown that the optimal estimator \hat{Y} of the source X with respect to the one-sided error criterion, is simply given by the maximum of the outputs, i.e.…",2020-11-05,['cs.IT']
Straggler Mitigation through Unequal Error Protection for Distributed Matrix Multiplication,"['Busra Tegin', 'Eduin E. Hernandez', 'Stefano Rini', 'Tolga M. Duman']",https://arxiv.org/pdf/2011.02749,"Large-scale machine learning and data mining methods routinely distribute computations across multiple agents to parallelize processing. The time required for computation at the agents is affected by the availability of local resources: this gives rise to the ""straggler problem"" in which the computation results are held back by unresponsive agents. For this problem, linear coding of the matrix sub…",2020-11-05,"['cs.IT', 'cs.DC']"
Incremental Refinements and Multiple Descriptions with Feedback,"['Jan Østergaard', 'Uri Erez', 'Ram Zamir']",https://arxiv.org/pdf/2011.02747,"It is well known that independent (separate) encoding of K correlated sources may incur some rate loss compared to joint encoding, even if the decoding is done jointly. This loss is particularly evident in the multiple descriptions problem, where the sources are repetitions of the same source, but each description must be individually good. We observe that under mild conditions about the source an…",2020-11-05,['cs.IT']
Deep learning for biomedical photoacoustic imaging: A review,"['Janek Gröhl', 'Melanie Schellenberg', 'Kris Dreher', 'Lena Maier-Hein']",https://arxiv.org/pdf/2011.02744,"Photoacoustic imaging (PAI) is a promising emerging imaging modality that enables spatially resolved imaging of optical tissue properties up to several centimeters deep in tissue, creating the potential for numerous exciting clinical applications. However, extraction of relevant tissue parameters from the raw data requires the solving of inverse image reconstruction problems, which have proven ext…",2020-11-05,"['physics.med-ph', 'cs.AI']"
A revisited branch-and-cut algorithm for large-scale orienteering problems,"['Gorka Kobeaga', 'María Merino', 'Jose A. Lozano']",https://arxiv.org/pdf/2011.02743,"The orienteering problem is a route optimization problem which consists in finding a simple cycle that maximizes the total collected profit subject to a maximum distance limitation. In the last few decades, the occurrence of this problem in real-life applications has boosted the development of many heuristic algorithms to solve it. However, during the same period, not much research has been devote…",2020-11-05,"['math.OC', 'cs.DS']"
Switching Scheme: A Novel Approach for Handling Incremental Concept Drift in Real-World Data Sets,"['Lucas Baier', 'Vincent Kellner', 'Niklas Kühl', 'Gerhard Satzger']",https://arxiv.org/pdf/2011.02738,"Machine learning models nowadays play a crucial role for many applications in business and industry. However, models only start adding value as soon as they are deployed into production. One challenge of deployed models is the effect of changing data over time, which is often described with the term concept drift. Due to their nature, concept drifts can severely affect the prediction performance o…",2020-11-05,['cs.LG']
Monadic second-order logic and the domino problem on self-similar graphs,['Laurent Bartholdi'],https://arxiv.org/pdf/2011.02735,"We consider the domino problem on Schreier graphs of self-similar groups, and more generally their monadic second-order logic. On the one hand, we prove that if the group is bounded then the graph's monadic second-order logic is decidable. This covers, for example, the Sierpiński gasket graphs and the Schreier graphs of the Basilica group. On the other hand, we already prove undecidability of the…",2020-11-05,"['math.GR', 'cs.LO', 'math.LO']"
Coherent Flag Codes,"['Clementa Alonso-González', 'Miguel Ángel Navarro-Pérez']",https://arxiv.org/pdf/2011.02734,"In this paper we study flag codes on \mathbb{F}_q^n\mathbb{F}_q^n, being \mathbb{F}_q\mathbb{F}_q the finite field with qq elements, paying special attention to the connection between the parameters and properties of a flag code and the ones of a family of constant dimension codes naturally associated to it (the projected codes). More precisely, we focus on coherent flag codes, that is, flag codes whose distance and s…",2020-11-05,['cs.IT']
Why robots should be technical: Correcting mental models through technical architecture concepts,"['Lukas Hindemith', 'Anna-Lisa Vollmer', 'Jan Phillip Göpfert', 'Christiane B. Wiebel-Herboth', 'Britta Wrede']",https://arxiv.org/pdf/2011.02731,"Research in social robotics is commonly focused on designing robots that imitate human behavior. While this might increase a user's satisfaction and acceptance of robots at first glance, it does not automatically aid a non-expert user in naturally interacting with robots, and might actually hurt their ability to correctly anticipate a robot's capabilities. We argue that a faulty mental model, that…",2020-11-05,"['cs.RO', 'cs.HC']"
An analysis of the transfer learning of convolutional neural networks for artistic images,"['Nicolas Gonthier', 'Yann Gousseau', 'Saïd Ladjal']",https://arxiv.org/pdf/2011.02727,"Transfer learning from huge natural image datasets, fine-tuning of deep neural networks and the use of the corresponding pre-trained networks have become de facto the core of art analysis applications. Nevertheless, the effects of transfer learning are still poorly understood. In this paper, we first use techniques for visualizing the network internal representations in order to provide clues to t…",2020-11-05,['cs.CV']
An Orbital Construction of Optimum Distance Flag Codes,"['Clementa Alonso-González', 'Miguel Ángel Navarro-Pérez', 'Xaro Soler-Escrivà']",https://arxiv.org/pdf/2011.02724,"Flag codes are multishot network codes consisting of sequences of nested subspaces (flags) of a vector space \mathbb{F}_q^n\mathbb{F}_q^n, where qq is a prime power and \mathbb{F}_q\mathbb{F}_q, the finite field of size qq. In this paper we study the construction on \mathbb{F}_q^{2k}\mathbb{F}_q^{2k} of full flag codes having maximum distance (optimum distance full flag codes) that can be endowed with an orbital structure provided…",2020-11-05,['cs.IT']
Few-Shot Object Detection in Real Life: Case Study on Auto-Harvest,"['Kevin Riou', 'Jingwen Zhu', 'Suiyi Ling', 'Mathis Piquet', 'Vincent Truffault', 'Patrick Le Callet']",https://arxiv.org/pdf/2011.02719,"Confinement during COVID-19 has caused serious effects on agriculture all over the world. As one of the efficient solutions, mechanical harvest/auto-harvest that is based on object detection and robotic harvester becomes an urgent need. Within the auto-harvest system, robust few-shot object detection model is one of the bottlenecks, since the system is required to deal with new vegetable/fruit cat…",2020-11-05,"['cs.CV', 'cs.LG']"
Obstacles in Fully Automatic Program Repair: A survey,"['S. Amirhossein Mousavi', 'Donya Azizi Babani', 'Francesco Flammini']",https://arxiv.org/pdf/2011.02714,"The current article is an interdisciplinary attempt to decipher automatic program repair processes. The review is done by the manner typical to human science known as diffraction. We attempt to spot a gap in the literature of self-healing and self-repair operations and further investigate the approaches that would enable us to tackle the problems we face. As a conclusion, we suggest a shift in the…",2020-11-05,"['cs.SE', 'cs.AI']"
Architecture Agnostic Neural Networks,"['Sabera Talukder', 'Guruprasad Raghavan', 'Yisong Yue']",https://arxiv.org/pdf/2011.02712,"In this paper, we explore an alternate method for synthesizing neural network architectures, inspired by the brain's stochastic synaptic pruning. During a person's lifetime, numerous distinct neuronal architectures are responsible for performing the same tasks. This indicates that biological neural networks are, to some degree, architecture agnostic. However, artificial networks rely on their fine…",2020-11-05,"['cs.LG', 'cs.AI']"
DTGAN: Dual Attention Generative Adversarial Networks for Text-to-Image Generation,"['Zhenxing Zhang', 'Lambert Schomaker']",https://arxiv.org/pdf/2011.02709,"Most existing text-to-image generation methods adopt a multi-stage modular architecture which has three significant problems: (1) Training multiple networks can increase the run time and affect the convergence and stability of the generative model; (2) These approaches ignore the quality of early-stage generator images; (3) Many discriminators need to be trained. To this end, we propose the Dual A…",2020-11-05,['cs.CV']
Sampled Nonlocal Gradients for Stronger Adversarial Attacks,"['Leo Schwinn', 'Daniel Tenbrinck', 'An Nguyen', 'René Raab', 'Martin Burger', 'Bjoern Eskofier']",https://arxiv.org/pdf/2011.02707,"The vulnerability of deep neural networks to small and even imperceptible perturbations has become a central topic in deep learning research. The evaluation of new defense mechanisms for these so-called adversarial attacks has proven to be challenging. Although several sophisticated defense mechanisms were introduced, most of them were later shown to be ineffective. However, a reliable evaluation…",2020-11-05,['cs.LG']
Improving Commonsense Question Answering by Graph-based Iterative Retrieval over Multiple Knowledge Sources,"['Qianglong Chen', 'Feng Ji', 'Haiqing Chen', 'Yin Zhang']",https://arxiv.org/pdf/2011.02705,"In order to facilitate natural language understanding, the key is to engage commonsense or background knowledge. However, how to engage commonsense effectively in question answering systems is still under exploration in both research academia and industry. In this paper, we propose a novel question-answering method by integrating multiple knowledge sources, i.e. ConceptNet, Wikipedia, and the Camb…",2020-11-05,"['cs.CL', 'cs.AI']"
A Black-Box Attack Model for Visually-Aware Recommender Systems,"['Rami Cohen', 'Oren Sar Shalom', 'Dietmar Jannach', 'Amihood Amir']",https://arxiv.org/pdf/2011.02701,"Due to the advances in deep learning, visually-aware recommender systems (RS) have recently attracted increased research interest. Such systems combine collaborative signals with images, usually represented as feature vectors outputted by pre-trained image models. Since item catalogs can be huge, recommendation service providers often rely on images that are supplied by the item providers. In this…",2020-11-05,['cs.LG']
Exact Phase Transitions of Model RB with Slower-Growing Domains,"['Jun Liu', 'Ke Xu', 'Guangyan Zhou']",https://arxiv.org/pdf/2011.02700,"The second moment method has always been an effective tool to lower bound the satisfiability threshold of many random constraint satisfaction problems. However, the calculation is usually hard to carry out and as a result, only some loose results can be obtained. In this paper, based on a delicate analysis which fully exploit the power of the second moment method, we prove that random RB instances…",2020-11-05,"['math.CO', 'cs.AI', 'math.PR']"
Cloud-RAN Factory: Instantiating virtualized mobile networks with ONAP,"['Veronica Quintuna Rodriguez', 'Romuald Corbel', 'Fabrice Guillemin', 'Alexandre Ferrieux']",https://arxiv.org/pdf/2011.02699,"In this demo, we exhibit the negotiation based on the TM Forum framework (Customer Facing Service and Resource Facing Service) and the deployment of a fully virtualized end-to-end mobile network (including a RAN desegregated into Remote Unit, Distributed Unit and Centralized Unit) by using ONAP, an open-source network automation platform. The various components of mobile network are containerized…",2020-11-05,['cs.NI']
A Comparison Study on Infant-Parent Voice Diarization,"['Junzhe Zhu', 'Mark Hasegawa-Johnson', 'Nancy McElwain']",https://arxiv.org/pdf/2011.02698,"We design a framework for studying prelinguistic child voicefrom 3 to 24 months based on state-of-the-art algorithms in di-arization. Our system consists of a time-invariant feature ex-tractor, a context-dependent embedding generator, and a clas-sifier. We study the effect of swapping out different compo-nents of the system, as well as changing loss function, to findthe best performance. We also p…",2020-11-05,"['eess.AS', 'cs.SD']"
Center-wise Local Image Mixture For Contrastive Representation Learning,"['Hao Li', 'Xiaopeng Zhang', 'Ruoyu Sun', 'Hongkai Xiong', 'Qi Tian']",https://arxiv.org/pdf/2011.02697,"Recent advances in unsupervised representation learning have experienced remarkable progress, especially with the achievements of contrastive learning, which regards each image as well its augmentations as a separate class, while does not consider the semantic similarity among images. This paper proposes a new kind of data augmentation, named Center-wise Local Image Mixture, to expand the neighbor…",2020-11-05,['cs.CV']
Amortized Conditional Normalized Maximum Likelihood,"['Aurick Zhou', 'Sergey Levine']",https://arxiv.org/pdf/2011.02696,"While deep neural networks provide good performance for a range of challenging tasks, calibration and uncertainty estimation remain major challenges. In this paper, we propose the amortized conditional normalized maximum likelihood (ACNML) method as a scalable general-purpose approach for uncertainty estimation, calibration, and out-of-distribution robustness with deep networks. Our algorithm buil…",2020-11-05,"['cs.LG', 'stat.ML']"
Video Big Data Analytics in the Cloud: Research Issues and Challenges,"['Aftab Alam', 'Shah Khalid', 'Muhammad Numan Khan', 'Tariq Habib Afridi', 'Irfan Ullah', 'Young-Koo Lee']",https://arxiv.org/pdf/2011.02694,"On the rise of distributed computing technologies, video big data analytics in the cloud have attracted researchers and practitioners' attention. The current technology and market trends demand an efficient framework for video big data analytics. However, the current work is too limited to provide an architecture on video big data analytics in the cloud, including managing and analyzing video big…",2020-11-05,['cs.DC']
Binary Neural Network Aided CSI Feedback in Massive MIMO System,"['Zhilin Lu', 'Jintao Wang', 'Jian Song']",https://arxiv.org/pdf/2011.02692,"In massive multiple-input multiple-output (MIMO) system, channel state information (CSI) is essential for the base station to achieve high performance gain. Recently, deep learning is widely used in CSI compression to fight against the growing feedback overhead brought by massive MIMO in frequency division duplexing system. However, applying neural network brings extra memory and computation cost,…",2020-11-05,"['cs.IT', 'cs.AI', 'eess.SP']"
Entity Linking in 100 Languages,"['Jan A. Botha', 'Zifei Shan', 'Daniel Gillick']",https://arxiv.org/pdf/2011.02690,"We propose a new formulation for multilingual entity linking, where language-specific mentions resolve to a language-agnostic Knowledge Base. We train a dual encoder in this new setting, building on prior work with improved feature representation, negative mining, and an auxiliary entity-pairing task, to obtain a single entity retrieval model that covers 100+ languages and 20 million entities. The…",2020-11-05,"['cs.CL', 'cs.IR']"
Context-Aware Answer Extraction in Question Answering,"['Yeon Seonwoo', 'Ji-Hoon Kim', 'Jung-Woo Ha', 'Alice Oh']",https://arxiv.org/pdf/2011.02687,"Extractive QA models have shown very promising performance in predicting the correct answer to a question for a given passage. However, they sometimes result in predicting the correct answer text but in a context irrelevant to the given question. This discrepancy becomes especially important as the number of occurrences of the answer text in a passage increases. To resolve this issue, we propose \…",2020-11-05,['cs.CL']
Investigating Societal Biases in a Poetry Composition System,"['Emily Sheng', 'David Uthus']",https://arxiv.org/pdf/2011.02686,"There is a growing collection of work analyzing and mitigating societal biases in language understanding, generation, and retrieval tasks, though examining biases in creative tasks remains underexplored. Creative language applications are meant for direct interaction with users, so it is important to quantify and mitigate societal biases in these applications. We introduce a novel study on a pipel…",2020-11-05,['cs.CL']
Nonparametric Variable Screening with Optimal Decision Stumps,"['Jason M. Klusowski', 'Peter M. Tian']",https://arxiv.org/pdf/2011.02683,"Decision trees and their ensembles are endowed with a rich set of diagnostic tools for ranking and screening input variables in a predictive model. One of the most commonly used in practice is the Mean Decrease in Impurity (MDI), which calculates an importance score for a variable by summing the weighted impurity reductions over all non-terminal nodes split with that variable. Despite the widespre…",2020-11-05,"['stat.ML', 'cs.LG']"
Multi-task learning for electronic structure to predict and explore molecular potential energy surfaces,"['Zhuoran Qiao', 'Feizhi Ding', 'Matthew Welborn', 'Peter J. Bygrave', 'Animashree Anandkumar', 'Frederick R. Manby', 'Thomas F. Miller III']",https://arxiv.org/pdf/2011.02680,"We refine the OrbNet model to accurately predict energy, forces, and other response properties for molecules using a graph neural-network architecture based on features from low-cost approximated quantum operators in the symmetry-adapted atomic orbital basis. The model is end-to-end differentiable due to the derivation of analytic gradients for all electronic structure terms, and is shown to be tr…",2020-11-05,"['physics.chem-ph', 'cs.LG']"
A Multi-resolution Model for Histopathology Image Classification and Localization with Multiple Instance Learning,"['Jiayun Li', 'Wenyuan Li', 'Anthony Sisk', 'Huihui Ye', 'W. Dean Wallace', 'William Speier', 'Corey W. Arnold']",https://arxiv.org/pdf/2011.02679,"Histopathological images provide rich information for disease diagnosis. Large numbers of histopathological images have been digitized into high resolution whole slide images, opening opportunities in developing computational image analysis tools to reduce pathologists' workload and potentially improve inter- and intra- observer agreement. Most previous work on whole slide image analysis has focus…",2020-11-05,"['eess.IV', 'cs.CV']"
BW-EDA-EEND: Streaming End-to-End Neural Speaker Diarization for a Variable Number of Speakers,"['Eunjung Han', 'Chul Lee', 'Andreas Stolcke']",https://arxiv.org/pdf/2011.02678,"We present a novel online end-to-end neural diarization system, BW-EDA-EEND, that processes data incrementally for a variable number of speakers. The system is based on the EDA architecture of Horiguchi et al., but utilizes the incremental Transformer encoder, attending only to its left contexts and using block-level recurrence in the hidden states to carry information from block to block, making…",2020-11-05,"['cs.SD', 'cs.CL', 'eess.AS']"
Defense-friendly Images in Adversarial Attacks: Dataset and Metrics for Perturbation Difficulty,"['Camilo Pestana', 'Wei Liu', 'David Glance', 'Ajmal Mian']",https://arxiv.org/pdf/2011.02675,"Dataset bias is a problem in adversarial machine learning, especially in the evaluation of defenses. An adversarial attack or defense algorithm may show better results on the reported dataset than can be replicated on other datasets. Even when two algorithms are compared, their relative performance can vary depending on the dataset. Deep learning offers state-of-the-art solutions for image recogni…",2020-11-06,"['cs.CV', 'cs.LG']"
AOT: Appearance Optimal Transport Based Identity Swapping for Forgery Detection,"['Hao Zhu', 'Chaoyou Fu', 'Qianyi Wu', 'Wayne Wu', 'Chen Qian', 'Ran He']",https://arxiv.org/pdf/2011.02674,"Recent studies have shown that the performance of forgery detection can be improved with diverse and challenging Deepfakes datasets. However, due to the lack of Deepfakes datasets with large variance in appearance, which can be hardly produced by recent identity swapping methods, the detection algorithm may fail in this situation. In this work, we provide a new identity swapping algorithm with lar…",2020-11-05,['cs.CV']
Tracking Counterfeit Cryptocurrency End-to-end,"['Bingyu Gao', 'Haoyu Wang', 'Pengcheng Xia', 'Siwei Wu', 'Yajin Zhou', 'Xiapu Luo', 'Graeth Tyson']",https://arxiv.org/pdf/2011.02673,"The production of counterfeit money has a long history. It refers to the creation of imitation currency that is produced without the legal sanction of government. With the growth of the cryptocurrency ecosystem, there is expanding evidence that counterfeit cryptocurrency has also appeared. In this paper, we empirically explore the presence of counterfeit cryptocurrencies on Ethereum and measure th…",2020-11-05,['cs.CR']
HILONet: Hierarchical Imitation Learning from Non-Aligned Observations,"['Shanqi Liu', 'Junjie Cao', 'Wenzhou Chen', 'Licheng Wen', 'Yong Liu']",https://arxiv.org/pdf/2011.02671,"It is challenging learning from demonstrated observation-only trajectories in a non-time-aligned environment because most imitation learning methods aim to imitate experts by following the demonstration step-by-step. However, aligned demonstrations are seldom obtainable in real-world scenarios. In this work, we propose a new imitation learning approach called Hierarchical Imitation Learning from O…",2020-11-05,['cs.LG']
A Black-Box Approach to Post-Quantum Zero-Knowledge in Constant Rounds,"['Nai-Hui Chia', 'Kai-Min Chung', 'Takashi Yamakawa']",https://arxiv.org/pdf/2011.02670,"In a recent seminal work, Bitansky and Shmueli (STOC '20) gave the first construction of a constant round zero-knowledge argument for NP secure against quantum attacks. However, their construction has several drawbacks compared to the classical counterparts. Specifically, their construction only achieves computational soundness, requires strong assumptions of quantum hardness of learning with erro…",2020-11-05,"['quant-ph', 'cs.CR']"
Learning to Utilize Shaping Rewards: A New Approach of Reward Shaping,"['Yujing Hu', 'Weixun Wang', 'Hangtian Jia', 'Yixiang Wang', 'Yingfeng Chen', 'Jianye Hao', 'Feng Wu', 'Changjie Fan']",https://arxiv.org/pdf/2011.02669,"Reward shaping is an effective technique for incorporating domain knowledge into reinforcement learning (RL). Existing approaches such as potential-based reward shaping normally make full use of a given shaping reward function. However, since the transformation of human knowledge into numeric reward values is often imperfect due to reasons such as human cognitive bias, completely utilizing the sha…",2020-11-05,"['cs.LG', 'cs.AI']"
Deep Active Learning with Augmentation-based Consistency Estimation,"['SeulGi Hong', 'Heonjin Ha', 'Junmo Kim', 'Min-Kook Choi']",https://arxiv.org/pdf/2011.02666,"In active learning, the focus is mainly on the selection strategy of unlabeled data for enhancing the generalization capability of the next learning cycle. For this, various uncertainty measurement methods have been proposed. On the other hand, with the advent of data augmentation metrics as the regularizer on general deep learning, we notice that there can be a mutual influence between the method…",2020-11-05,['cs.CV']
Adversarial Context Aware Network Embeddings for Textual Networks,"['Tony Gracious', 'Ambedkar Dukkipati']",https://arxiv.org/pdf/2011.02665,"Representation learning of textual networks poses a significant challenge as it involves capturing amalgamated information from two modalities: (i) underlying network structure, and (ii) node textual attributes. For this, most existing approaches learn embeddings of text and network structure by enforcing embeddings of connected nodes to be similar. Then for achieving a modality fusion they use th…",2020-11-05,"['cs.CL', 'cs.IR', 'cs.LG', 'cs.SI']"
